,Model_Source,AF3_Dir,AF3_PDB,Bound_Unbound,Native_Dir,Native_PDB,H3_local_RMSD,ocd,frh_rms,h1_rms,h2_rms,h3_rms,frl_rms,l1_rms,l2_rms,l3_rms,Protein_type,PDB_short,Seed,Model,DockQ_Classification,h3_len,h3_length,AF2_Dir,AF2_PDB
1974,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8d01_0_seed1/,renum_fv_fold_8d01_0_seed1_model_2.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8d01_0.pdb,3.947852849960327,1.0116163495815098,0.3471375345545111,0.9195330008090864,0.5434572379773149,8.182236367227388,0.3746492439835281,0.2824668544530023,0.3812801784495951,0.4011231131199024,antibody,8d01_0.pdb,1.0,2.0,,21,long,,
1975,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8c7v_0_seed2/,renum_fv_fold_8c7v_0_seed2_model_0.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8c7v_0.pdb,1.6730916500091553,4.695529873200265,1.070035417925836,0.4290372704303946,0.9895537872404684,3.673876838733956,0.3364757632849724,0.2697360849903395,0.6395291115976374,0.2817076149126614,antibody,8c7v_0.pdb,2.0,0.0,,12,medium,,
1976,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8c7v_0_seed2/,renum_fv_fold_8c7v_0_seed2_model_4.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8c7v_0.pdb,1.9781283140182495,4.2987871708756495,1.0925683664711645,0.3934528378074738,1.0373716689075485,3.1900111289719377,0.3898857187256798,0.2290436212327232,0.6646086252951036,0.2046220428053836,antibody,8c7v_0.pdb,2.0,4.0,,12,medium,,
1977,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8c7v_0_seed2/,renum_fv_fold_8c7v_0_seed2_model_2.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8c7v_0.pdb,1.6102126836776733,4.405438290449663,1.103609684683862,0.4487303171262671,0.9971857867825734,3.725525170746081,0.4652814735077754,0.2489272754686213,0.6789239775214171,0.3006151725244195,antibody,8c7v_0.pdb,2.0,2.0,,12,medium,,
1978,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8c7v_0_seed2/,renum_fv_fold_8c7v_0_seed2_model_3.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8c7v_0.pdb,1.6292622089385986,3.3042721163815862,1.1012031970464364,0.3856798423589421,1.0193839556054762,3.6195602432558975,0.3588119800241239,0.282723205904767,0.6456459289916354,0.240397449923177,antibody,8c7v_0.pdb,2.0,3.0,,12,medium,,
1979,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8c7v_0_seed2/,renum_fv_fold_8c7v_0_seed2_model_1.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8c7v_0.pdb,1.5679066181182861,3.7487950319568752,1.092805646940793,0.45095934990804,1.0247742518246568,3.4258090165285164,0.424886021139862,0.2506142550376,0.6932807139735232,0.3180020142634279,antibody,8c7v_0.pdb,2.0,1.0,,12,medium,,
1980,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8dkf_1_seed1/,renum_fv_fold_8dkf_1_seed1_model_2.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8dkf_1.pdb,3.4667813777923584,2.599286520276676,0.2397394660286127,0.4241562626446842,0.2817846373120913,6.083772405649536,0.5367386236764687,0.3507764779012519,0.2337679818522386,0.2761550226700158,antibody,8dkf_1.pdb,1.0,2.0,,18,long,,
1981,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8dkf_1_seed1/,renum_fv_fold_8dkf_1_seed1_model_3.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8dkf_1.pdb,3.3058524131774902,2.479375550137211,0.253903521938138,0.3773024534156162,0.2496885470399395,5.913762687537404,0.6423426390571292,0.3476521215825711,0.2315140184064372,0.326249621610503,antibody,8dkf_1.pdb,1.0,3.0,,18,long,,
1982,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8dkf_1_seed1/,renum_fv_fold_8dkf_1_seed1_model_1.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8dkf_1.pdb,3.460268497467041,2.5447079806504127,0.2498127175771955,0.320141388975498,0.2432902473632761,6.112096488348291,0.5591240875783184,0.367120001040729,0.2142450843338438,0.297994031043743,antibody,8dkf_1.pdb,1.0,1.0,,18,long,,
1983,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8dkf_1_seed1/,renum_fv_fold_8dkf_1_seed1_model_4.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8dkf_1.pdb,3.4694244861602783,2.469945295676089,0.2226280517336331,0.3130923129154289,0.1929526069276083,6.158862694864031,0.4769621543594731,0.3477374801640913,0.22395655593818,0.3216677517464607,antibody,8dkf_1.pdb,1.0,4.0,,18,long,,
1984,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8dkf_1_seed1/,renum_fv_fold_8dkf_1_seed1_model_0.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8dkf_1.pdb,2.729679584503174,2.3487832201875043,0.2388289404921841,0.3396528754562681,0.2298765534059447,5.141158095141988,0.6165683442694688,0.4013226972634008,0.2140245066583961,0.2922759517119078,antibody,8dkf_1.pdb,1.0,0.0,,18,long,,
1985,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8c7v_0_seed3/,renum_fv_fold_8c7v_0_seed3_model_3.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8c7v_0.pdb,1.5344465970993042,4.8448542022549175,1.095799535728348,0.4297754025129111,1.002908485355684,3.5987261608012324,0.4390635155623401,0.2953110146708539,0.6686092579445523,0.3248141179817866,antibody,8c7v_0.pdb,3.0,3.0,,12,medium,,
1986,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8c7v_0_seed3/,renum_fv_fold_8c7v_0_seed3_model_4.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8c7v_0.pdb,1.7686406373977661,4.322696943424131,1.1021496411941492,0.4566863516138206,1.0539295388122203,3.5467084601877588,0.4730095498151621,0.2771313460675149,0.7005834749670716,0.1799971173311278,antibody,8c7v_0.pdb,3.0,4.0,,12,medium,,
1987,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8c7v_0_seed3/,renum_fv_fold_8c7v_0_seed3_model_0.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8c7v_0.pdb,1.7465022802352905,4.644879986891899,1.108887243398082,0.49474326651196,1.0484706124981664,3.414335021286289,0.3599453535466693,0.2284094883493848,0.6277234133225136,0.282719947047802,antibody,8c7v_0.pdb,3.0,0.0,,12,medium,,
1988,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8c7v_0_seed3/,renum_fv_fold_8c7v_0_seed3_model_2.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8c7v_0.pdb,1.36362886428833,4.697481727563705,1.102346478691883,0.458816472297033,1.0037549758676612,3.4322563181967736,0.4543164460426425,0.2324327234246972,0.6555525202587457,0.2828945043832937,antibody,8c7v_0.pdb,3.0,2.0,,12,medium,,
1989,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8c7v_0_seed3/,renum_fv_fold_8c7v_0_seed3_model_1.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8c7v_0.pdb,1.5593109130859375,4.480113709626624,1.0802688766582322,0.5180386049995707,1.000993393394687,3.175873584976644,0.4076287271154909,0.2687142823037897,0.6927067083199879,0.3014720430512032,antibody,8c7v_0.pdb,3.0,1.0,,12,medium,,
1990,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8vfu_0_seed1/,renum_fv_fold_8vfu_0_seed1_model_2.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8vfu_0.pdb,1.5391873121261597,9.7150403208617,0.4954268510327967,0.4803640613701327,0.4278917819994033,3.399729787883925,0.4863005032670648,0.4021973962706579,0.2727466797323722,0.9333648037767024,antibody,8vfu_0.pdb,1.0,2.0,,11,medium,,
1991,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8vfu_0_seed1/,renum_fv_fold_8vfu_0_seed1_model_3.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8vfu_0.pdb,1.533922791481018,8.88414069716679,0.5077223492835773,0.5021821156703205,0.377568333391091,3.47705345430912,0.4756493628988167,0.4705683597105482,0.3028732551511887,0.8487613531366577,antibody,8vfu_0.pdb,1.0,3.0,,11,medium,,
1992,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8vfu_0_seed1/,renum_fv_fold_8vfu_0_seed1_model_0.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8vfu_0.pdb,1.5526108741760254,9.217603917154538,0.4808838214654373,0.4781429360334777,0.4074540361496337,3.399438913378521,0.4615773201019434,0.4709460082480429,0.3151541461830737,0.9098574467327798,antibody,8vfu_0.pdb,1.0,0.0,,11,medium,,
1993,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8vfu_0_seed1/,renum_fv_fold_8vfu_0_seed1_model_1.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8vfu_0.pdb,0.3064974844455719,8.990444552676053,0.4798269292912886,0.476366386268807,0.4094275699686752,1.7690970984731007,0.4589463817030416,0.3931860603818375,0.2777276219527353,0.8936251524106473,antibody,8vfu_0.pdb,1.0,1.0,,11,medium,,
1994,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8vfu_0_seed1/,renum_fv_fold_8vfu_0_seed1_model_4.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8vfu_0.pdb,1.456327199935913,8.900727248968094,0.4858272224882707,0.5045090500248639,0.3928390173253714,3.380190906293856,0.4762613372460796,0.4204110041107098,0.2987257560671453,0.9430320706880664,antibody,8vfu_0.pdb,1.0,4.0,,11,medium,,
1995,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8sgg_1_seed1/,renum_fv_fold_8sgg_1_seed1_model_3.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8sgg_1.pdb,3.356680393218994,1.9508597540890351,0.588514105800418,1.158759965688455,0.9592117882129788,5.107061866754326,0.3105155812208767,0.4237868459444744,0.283282861516863,3.3943813287772877,antibody,8sgg_1.pdb,1.0,3.0,,21,long,,
1996,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8sgg_1_seed1/,renum_fv_fold_8sgg_1_seed1_model_1.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8sgg_1.pdb,3.218139171600342,1.9947859914921948,0.5798212955698725,1.0977537302285585,0.964902464965904,4.97348170222863,0.3233674373629036,0.6037228739608355,0.3266607348199302,1.251586231453404,antibody,8sgg_1.pdb,1.0,1.0,,21,long,,
1997,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8sgg_1_seed1/,renum_fv_fold_8sgg_1_seed1_model_2.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8sgg_1.pdb,3.4265973567962646,2.076737454086514,0.56859501360703,1.128151717448773,0.9529699963209672,5.13367702156395,0.3208056183706193,0.6479208856231238,0.3165074507542556,3.553907839970898,antibody,8sgg_1.pdb,1.0,2.0,,21,long,,
1998,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8sgg_1_seed1/,renum_fv_fold_8sgg_1_seed1_model_0.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8sgg_1.pdb,3.3887977600097656,1.9790671150371184,0.5586043215266883,1.0565729533616124,0.9908580083394094,5.255173567160622,0.3025519430444373,0.6230600980328979,0.354784552280744,3.47106478728709,antibody,8sgg_1.pdb,1.0,0.0,,21,long,,
1999,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8sgg_1_seed1/,renum_fv_fold_8sgg_1_seed1_model_4.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8sgg_1.pdb,3.2953433990478516,1.405524344553078,0.5756824383945127,1.0359536594470025,1.0171860144333889,5.375935159453629,0.3253474202786291,0.6324681486134711,0.3365358172934178,2.176964398268012,antibody,8sgg_1.pdb,1.0,4.0,,21,long,,
2000,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8t0o_0_seed3/,renum_fv_fold_8t0o_0_seed3_model_1.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8t0o_0.pdb,0.22935234010219574,3.2913270931407577,1.509654362803589,1.4892842353466889,0.921990904998444,1.076544708564703,0.3587110285324437,0.5331302605516574,0.2625888734134637,5.22636162128541,antibody,8t0o_0.pdb,3.0,1.0,,11,medium,,
2001,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8t0o_0_seed3/,renum_fv_fold_8t0o_0_seed3_model_2.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8t0o_0.pdb,0.26680290699005127,2.9913802184022047,1.5067642550465004,1.4635782261442465,0.919922399666397,0.9975484280247154,0.3369014496868313,0.5062983210795119,0.2429812755004956,5.156117712838802,antibody,8t0o_0.pdb,3.0,2.0,,11,medium,,
2002,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8t0o_0_seed3/,renum_fv_fold_8t0o_0_seed3_model_3.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8t0o_0.pdb,0.23288820683956146,2.8436360658572064,1.5107160768053074,1.4403247269007886,0.9082338426513024,0.9787720077610096,0.3505574471710865,0.4824492391856132,0.2797798856991227,5.103533197137684,antibody,8t0o_0.pdb,3.0,3.0,,11,medium,,
2003,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8t0o_0_seed3/,renum_fv_fold_8t0o_0_seed3_model_4.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8t0o_0.pdb,0.2212834358215332,2.9111160769010893,1.5207712345190545,1.4554098253717294,0.8911100119873089,1.159811432981137,0.3710429722918935,0.4851426328148468,0.2423029668715508,4.927221846065758,antibody,8t0o_0.pdb,3.0,4.0,,11,medium,,
2004,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8t0o_0_seed3/,renum_fv_fold_8t0o_0_seed3_model_0.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8t0o_0.pdb,0.22871285676956177,2.6651514011885022,1.507865372679936,1.479996440371225,0.9279417336069946,1.0155398444445962,0.3112355836481362,0.5009772879637611,0.2599661231522904,5.021495706237736,antibody,8t0o_0.pdb,3.0,0.0,,11,medium,,
2005,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8g1b_1_seed1/,renum_fv_fold_8g1b_1_seed1_model_4.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8g1b_1.pdb,1.8912853002548218,4.275966140363537,0.3552390173709719,0.3359261561518061,0.7901626957099999,2.996139203599652,0.3542562930347026,1.237962185034126,0.3427980026626583,0.6886662202302657,antibody,8g1b_1.pdb,1.0,4.0,,15,medium,,
2006,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8g1b_1_seed1/,renum_fv_fold_8g1b_1_seed1_model_3.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8g1b_1.pdb,1.9883553981781006,4.289173995091449,0.3509280423296461,0.3307906154106355,0.7668316979230932,2.963389551297302,0.3804755280649713,1.1809188837630162,0.3457655062726051,0.6509388712385777,antibody,8g1b_1.pdb,1.0,3.0,,15,medium,,
2007,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8g1b_1_seed1/,renum_fv_fold_8g1b_1_seed1_model_0.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8g1b_1.pdb,1.9509849548339844,4.728612357919576,0.354970645153137,0.3364090092646226,0.7928379517542086,3.01498254056283,0.3512729642167141,1.0153015380462036,0.2803857557638726,0.5879540587015653,antibody,8g1b_1.pdb,1.0,0.0,,15,medium,,
2008,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8g1b_1_seed1/,renum_fv_fold_8g1b_1_seed1_model_2.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8g1b_1.pdb,1.9557549953460693,4.81871524625239,0.3845028334847652,0.3603327045190099,0.7638274956087661,3.0670840792270484,0.3727070580250726,1.155225304811838,0.3164103457060748,0.6615972342716778,antibody,8g1b_1.pdb,1.0,2.0,,15,medium,,
2009,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8g1b_1_seed1/,renum_fv_fold_8g1b_1_seed1_model_1.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8g1b_1.pdb,1.8728351593017578,4.317464959381839,0.3726461588174178,0.3277524189086319,0.8232044229289562,3.057228291137078,0.3557210781394402,1.0422547333692205,0.2794009602869531,0.6264447439946613,antibody,8g1b_1.pdb,1.0,1.0,,15,medium,,
2010,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_7s08_0_seed3/,renum_fv_fold_7s08_0_seed3_model_0.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_7s08_0.pdb,3.1841704845428467,4.898741311940639,1.1332087794575785,0.6623581550568984,0.7164659659231306,6.442794577068747,0.387249395579912,1.7918382039947989,0.3744251422723626,0.5652976018941178,antibody,7s08_0.pdb,3.0,0.0,,19,long,,
2011,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_7s08_0_seed3/,renum_fv_fold_7s08_0_seed3_model_1.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_7s08_0.pdb,3.089005470275879,4.0653817285227785,1.0809721951409088,0.612173955943591,0.7045683908254917,6.0391986372104896,0.3266938866983205,0.6584787560355065,0.3283414747539002,0.4199824607842637,antibody,7s08_0.pdb,3.0,1.0,,19,long,,
2012,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_7s08_0_seed3/,renum_fv_fold_7s08_0_seed3_model_3.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_7s08_0.pdb,3.0910465717315674,4.279321233643566,1.0433677935956711,0.6354406199595352,0.7070617257387743,5.849849443186936,0.3662665029888828,1.6918723051839195,0.4432700412331377,0.4042464978068807,antibody,7s08_0.pdb,3.0,3.0,,19,long,,
2013,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_7s08_0_seed3/,renum_fv_fold_7s08_0_seed3_model_4.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_7s08_0.pdb,3.0891594886779785,5.245675293143045,0.704308295234865,0.5998493872559527,0.4328687433659707,5.930700032007526,0.5372637185183199,1.8212028876071436,0.4980928365854056,0.4468889405983146,antibody,7s08_0.pdb,3.0,4.0,,19,long,,
2014,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_7s08_0_seed3/,renum_fv_fold_7s08_0_seed3_model_2.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_7s08_0.pdb,3.1188955307006836,5.015778957117735,1.095802512782672,0.6250029050764114,0.7067335643445243,6.278399976246068,0.3745011489661485,1.6864386042159452,0.4258125620073449,0.4801064721813335,antibody,7s08_0.pdb,3.0,2.0,,19,long,,
2015,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8dkf_1_seed3/,renum_fv_fold_8dkf_1_seed3_model_2.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8dkf_1.pdb,3.5418310165405273,2.5536482203464,0.2626308909079143,0.3710289624037483,0.2446428777083718,6.199386315611024,0.5459284484636674,0.3383966452208256,0.2036713930805884,0.2886278813675588,antibody,8dkf_1.pdb,3.0,2.0,,18,long,,
2016,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8dkf_1_seed3/,renum_fv_fold_8dkf_1_seed3_model_3.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8dkf_1.pdb,3.4579720497131348,2.6273134575211854,0.2408229100421969,0.3955072001988745,0.2462722285015817,5.947579025048925,0.5713256136819039,0.3649553347395466,0.2178882171882417,0.3269118259050118,antibody,8dkf_1.pdb,3.0,3.0,,18,long,,
2017,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8dkf_1_seed3/,renum_fv_fold_8dkf_1_seed3_model_1.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8dkf_1.pdb,3.3297924995422363,2.419187788177793,0.2414573342722293,0.3273606816313638,0.2316190985266396,6.017911696037404,0.5290212093116271,0.3880312968073118,0.2059062240032662,0.2813518600816444,antibody,8dkf_1.pdb,3.0,1.0,,18,long,,
2018,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8dkf_1_seed3/,renum_fv_fold_8dkf_1_seed3_model_4.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8dkf_1.pdb,3.4463164806365967,2.4400731942281477,0.2532685529069178,0.3647225460315348,0.2455574483240347,6.117936099595623,0.6084255091884088,0.3678971833953776,0.2184154319052222,0.3175843973248807,antibody,8dkf_1.pdb,3.0,4.0,,18,long,,
2019,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8dkf_1_seed3/,renum_fv_fold_8dkf_1_seed3_model_0.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8dkf_1.pdb,3.1673882007598877,2.3609921782120398,0.9234081277487728,0.5901061206349667,0.5343739220656536,5.440061320194669,0.5972815663466164,0.4298611360349004,0.2265490214124283,0.3719222849372919,antibody,8dkf_1.pdb,3.0,0.0,,18,long,,
2020,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8gv1_0_seed1/,renum_fv_fold_8gv1_0_seed1_model_4.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8gv1_0.pdb,1.1997050046920776,1.797101201518262,0.2580405123638761,0.3403027028095456,0.4976168510434839,1.816004422548932,0.3206625994436271,0.2307048683642874,0.3994237407464553,1.1092386508239784,antibody,8gv1_0.pdb,1.0,4.0,,12,medium,,
2021,AF3,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Unbound/Ab/fold_8gv1_0_seed1/,renum_fv_fold_8gv1_0_seed1_model_1.pdb,unbound,/scratch4/jgray21/ftalib1/AF3_Benchmark/New_AF3_Benchmark/unbound_pdbs/fixed/,renum_8gv1_0.pdb,1.1752777099609375,1.0219275633518976,0.2632220785305154,0.3255892762223219,0.5042577292918916,1.84730897568008,0.3324991723240182,0.2342073001035702,0.4167782536763919,1.0663858647234474,antibody,8gv1_0.pdb,1.0,1.0,,12,medium,,
